Temperature,Pressure,Density,SpecificVolume,InternalEnergy,Enthalpy,Entropy,Cv,Cp,SpeedSound,JT,Viscosity,ThermalConductivity
20,0.99,6.6364,0.15069,740.64,889.82,5.4332,1.7067,2.2764,442.03,4.4824,1.11E-05,0.034216
20,1,6.7046,0.14915,740.56,889.71,5.4278,1.7068,2.2771,441.99,4.4818,1.11E-05,0.034223
21,0.01,0.065608,15.242,749.54,901.96,7.8468,1.6986,2.2173,446.02,4.5058,1.10E-05,0.033679
21,0.02,0.13124,7.6197,749.46,901.86,7.4873,1.6987,2.2179,445.99,4.5053,1.10E-05,0.033687
21,0.03,0.19689,5.0789,749.39,901.76,7.2769,1.6988,2.2185,445.95,4.5047,1.10E-05,0.033694
21,0.04,0.26257,3.8085,749.32,901.66,7.1276,1.6989,2.2191,445.92,4.5042,1.10E-05,0.033701
21,0.05,0.32828,3.0462,749.25,901.56,7.0117,1.699,2.2197,445.88,4.5037,1.11E-05,0.033709
21,0.06,0.394,2.5381,749.17,901.46,6.917,1.6991,2.2203,445.85,4.5032,1.11E-05,0.033716
21,0.07,0.45975,2.1751,749.1,901.36,6.8368,1.6992,2.2209,445.81,4.5027,1.11E-05,0.033723
21,0.08,0.52553,1.9028,749.03,901.26,6.7674,1.6993,2.2215,445.78,4.5021,1.11E-05,0.033729
21,0.09,0.59133,1.6911,748.96,901.16,6.7061,1.6994,2.2221,445.75,4.5016,1.11E-05,0.033736
21,0.1,0.65715,1.5217,748.88,901.06,6.6512,1.6995,2.2227,445.71,4.5011,1.11E-05,0.033743
21,0.11,0.723,1.3831,748.81,900.96,6.6016,1.6996,2.2233,445.68,4.5005,1.11E-05,0.03375
21,0.12,0.78887,1.2676,748.74,900.86,6.5563,1.6997,2.2239,445.64,4.5,1.11E-05,0.033757
21,0.13,0.85476,1.1699,748.67,900.76,6.5145,1.6998,2.2245,445.61,4.4995,1.11E-05,0.033764
21,0.14,0.92068,1.0862,748.6,900.66,6.4759,1.6999,2.2251,445.57,4.499,1.11E-05,0.03377
21,0.15,0.98662,1.0136,748.52,900.56,6.4399,1.7,2.2257,445.54,4.4984,1.11E-05,0.033777
21,0.16,1.0526,0.95004,748.45,900.46,6.4062,1.7001,2.2263,445.5,4.4979,1.11E-05,0.033784
21,0.17,1.1186,0.89399,748.38,900.36,6.3745,1.7002,2.2269,445.47,4.4974,1.11E-05,0.033791
21,0.18,1.1846,0.84417,748.31,900.26,6.3446,1.7003,2.2275,445.44,4.4968,1.11E-05,0.033797
21,0.19,1.2506,0.7996,748.23,900.16,6.3164,1.7004,2.2281,445.4,4.4963,1.11E-05,0.033804
21,0.2,1.3167,0.75948,748.16,900.06,6.2895,1.7005,2.2287,445.37,4.4958,1.11E-05,0.033811
21,0.21,1.3828,0.72318,748.09,899.96,6.264,1.7006,2.2293,445.33,4.4952,1.11E-05,0.033817
21,0.22,1.4489,0.69018,748.02,899.86,6.2396,1.7007,2.2299,445.3,4.4947,1.11E-05,0.033824
21,0.23,1.515,0.66006,747.94,899.76,6.2164,1.7009,2.2305,445.26,4.4941,1.11E-05,0.033831
21,0.24,1.5812,0.63244,747.87,899.65,6.1941,1.701,2.2311,445.23,4.4936,1.11E-05,0.033838
21,0.25,1.6474,0.60703,747.8,899.55,6.1727,1.7011,2.2318,445.2,4.4931,1.11E-05,0.033844
21,0.26,1.7136,0.58358,747.72,899.45,6.1521,1.7012,2.2324,445.16,4.4925,1.11E-05,0.033851
21,0.27,1.7798,0.56186,747.65,899.35,6.1323,1.7013,2.233,445.13,4.492,1.11E-05,0.033858
21,0.28,1.8461,0.54169,747.58,899.25,6.1132,1.7014,2.2336,445.09,4.4914,1.11E-05,0.033864
21,0.29,1.9123,0.52292,747.51,899.15,6.0947,1.7015,2.2342,445.06,4.4909,1.11E-05,0.033871
21,0.3,1.9786,0.5054,747.43,899.05,6.0769,1.7016,2.2348,445.03,4.4904,1.11E-05,0.033878
21,0.31,2.045,0.48901,747.36,898.95,6.0597,1.7017,2.2354,444.99,4.4898,1.11E-05,0.033885
21,0.32,2.1113,0.47364,747.29,898.85,6.043,1.7018,2.236,444.96,4.4893,1.11E-05,0.033891
21,0.33,2.1777,0.4592,747.22,898.75,6.0268,1.7019,2.2366,444.92,4.4887,1.11E-05,0.033898
21,0.34,2.2441,0.44561,747.14,898.65,6.0111,1.702,2.2372,444.89,4.4882,1.11E-05,0.033905
21,0.35,2.3105,0.4328,747.07,898.55,5.9958,1.7021,2.2378,444.86,4.4876,1.11E-05,0.033911
21,0.36,2.377,0.4207,747,898.45,5.981,1.7022,2.2385,444.82,4.4871,1.11E-05,0.033918
21,0.37,2.4434,0.40926,746.92,898.35,5.9665,1.7023,2.2391,444.79,4.4865,1.11E-05,0.033925
21,0.38,2.5099,0.39842,746.85,898.25,5.9524,1.7024,2.2397,444.76,4.486,1.11E-05,0.033932
21,0.39,2.5765,0.38813,746.78,898.15,5.9387,1.7025,2.2403,444.72,4.4854,1.11E-05,0.033938
21,0.4,2.643,0.37836,746.71,898.05,5.9254,1.7026,2.2409,444.69,4.4849,1.11E-05,0.033945
21,0.41,2.7096,0.36906,746.63,897.95,5.9123,1.7027,2.2415,444.66,4.4843,1.11E-05,0.033952
21,0.42,2.7762,0.36021,746.56,897.85,5.8996,1.7028,2.2421,444.62,4.4838,1.11E-05,0.033959
21,0.43,2.8428,0.35177,746.49,897.75,5.8871,1.7029,2.2428,444.59,4.4832,1.11E-05,0.033965
21,0.44,2.9094,0.34371,746.41,897.65,5.875,1.7031,2.2434,444.55,4.4826,1.11E-05,0.033972
21,0.45,2.9761,0.33601,746.34,897.55,5.8631,1.7032,2.244,444.52,4.4821,1.11E-05,0.033979
21,0.46,3.0428,0.32865,746.27,897.45,5.8514,1.7033,2.2446,444.49,4.4815,1.11E-05,0.033986
21,0.47,3.1095,0.3216,746.19,897.34,5.84,1.7034,2.2452,444.45,4.481,1.11E-05,0.033992
21,0.48,3.1762,0.31484,746.12,897.24,5.8289,1.7035,2.2458,444.42,4.4804,1.11E-05,0.033999
21,0.49,3.243,0.30836,746.05,897.14,5.8179,1.7036,2.2465,444.39,4.4799,1.11E-05,0.034006
21,0.5,3.3098,0.30213,745.98,897.04,5.8072,1.7037,2.2471,444.35,4.4793,1.11E-05,0.034013
21,0.51,3.3766,0.29616,745.9,896.94,5.7967,1.7038,2.2477,444.32,4.4787,1.11E-05,0.034019
21,0.52,3.4434,0.29041,745.83,896.84,5.7864,1.7039,2.2483,444.29,4.4782,1.11E-05,0.034026
21,0.53,3.5103,0.28488,745.76,896.74,5.7763,1.704,2.2489,444.26,4.4776,1.11E-05,0.034033
21,0.54,3.5772,0.27955,745.68,896.64,5.7663,1.7041,2.2496,444.22,4.477,1.11E-05,0.03404
21,0.55,3.6441,0.27442,745.61,896.54,5.7566,1.7042,2.2502,444.19,4.4765,1.11E-05,0.034047
21,0.56,3.711,0.26947,745.54,896.44,5.747,1.7043,2.2508,444.16,4.4759,1.11E-05,0.034053
21,0.57,3.778,0.26469,745.46,896.34,5.7376,1.7044,2.2514,444.12,4.4753,1.11E-05,0.03406
21,0.58,3.845,0.26008,745.39,896.24,5.7283,1.7045,2.2521,444.09,4.4748,1.11E-05,0.034067
21,0.59,3.912,0.25563,745.32,896.14,5.7192,1.7046,2.2527,444.06,4.4742,1.11E-05,0.034074
21,0.6,3.979,0.25132,745.24,896.04,5.7103,1.7047,2.2533,444.02,4.4736,1.11E-05,0.034081
21,0.61,4.046,0.24716,745.17,895.93,5.7014,1.7048,2.2539,443.99,4.4731,1.11E-05,0.034087
21,0.62,4.1131,0.24312,745.1,895.83,5.6928,1.7049,2.2546,443.96,4.4725,1.11E-05,0.034094
21,0.63,4.1802,0.23922,745.02,895.73,5.6842,1.705,2.2552,443.93,4.4719,1.11E-05,0.034101
21,0.64,4.2474,0.23544,744.95,895.63,5.6758,1.7052,2.2558,443.89,4.4713,1.11E-05,0.034108
21,0.65,4.3145,0.23178,744.88,895.53,5.6675,1.7053,2.2564,443.86,4.4708,1.11E-05,0.034115
21,0.66,4.3817,0.22822,744.8,895.43,5.6594,1.7054,2.2571,443.83,4.4702,1.11E-05,0.034122
21,0.67,4.4489,0.22478,744.73,895.33,5.6513,1.7055,2.2577,443.79,4.4696,1.11E-05,0.034128
21,0.68,4.5161,0.22143,744.66,895.23,5.6434,1.7056,2.2583,443.76,4.469,1.11E-05,0.034135
21,0.69,4.5834,0.21818,744.58,895.13,5.6356,1.7057,2.259,443.73,4.4685,1.11E-05,0.034142
21,0.7,4.6506,0.21502,744.51,895.03,5.6279,1.7058,2.2596,443.7,4.4679,1.11E-05,0.034149
21,0.71,4.7179,0.21196,744.44,894.93,5.6203,1.7059,2.2602,443.66,4.4673,1.11E-05,0.034156
21,0.72,4.7853,0.20898,744.36,894.82,5.6128,1.706,2.2608,443.63,4.4667,1.11E-05,0.034163
21,0.73,4.8526,0.20607,744.29,894.72,5.6054,1.7061,2.2615,443.6,4.4661,1.11E-05,0.03417
21,0.74,4.92,0.20325,744.22,894.62,5.5981,1.7062,2.2621,443.57,4.4656,1.11E-05,0.034177
21,0.75,4.9874,0.20051,744.14,894.52,5.5909,1.7063,2.2627,443.54,4.465,1.11E-05,0.034183
21,0.76,5.0548,0.19783,744.07,894.42,5.5838,1.7064,2.2634,443.5,4.4644,1.11E-05,0.03419
21,0.77,5.1222,0.19523,744,894.32,5.5767,1.7065,2.264,443.47,4.4638,1.11E-05,0.034197
21,0.78,5.1897,0.19269,743.92,894.22,5.5698,1.7066,2.2646,443.44,4.4632,1.11E-05,0.034204
21,0.79,5.2572,0.19021,743.85,894.12,5.5629,1.7067,2.2653,443.41,4.4626,1.11E-05,0.034211
21,0.8,5.3247,0.1878,743.77,894.02,5.5562,1.7068,2.2659,443.37,4.462,1.12E-05,0.034218
21,0.81,5.3923,0.18545,743.7,893.92,5.5495,1.7069,2.2665,443.34,4.4615,1.12E-05,0.034225
21,0.82,5.4598,0.18316,743.63,893.81,5.5429,1.7071,2.2672,443.31,4.4609,1.12E-05,0.034232
21,0.83,5.5274,0.18092,743.55,893.71,5.5363,1.7072,2.2678,443.28,4.4603,1.12E-05,0.034239
21,0.84,5.5951,0.17873,743.48,893.61,5.5299,1.7073,2.2685,443.25,4.4597,1.12E-05,0.034246
21,0.85,5.6627,0.17659,743.41,893.51,5.5235,1.7074,2.2691,443.21,4.4591,1.12E-05,0.034253
21,0.86,5.7304,0.17451,743.33,893.41,5.5172,1.7075,2.2697,443.18,4.4585,1.12E-05,0.03426
21,0.87,5.7981,0.17247,743.26,893.31,5.5109,1.7076,2.2704,443.15,4.4579,1.12E-05,0.034267
21,0.88,5.8658,0.17048,743.18,893.21,5.5048,1.7077,2.271,443.12,4.4573,1.12E-05,0.034274
21,0.89,5.9335,0.16853,743.11,893.11,5.4987,1.7078,2.2716,443.09,4.4567,1.12E-05,0.034281
21,0.9,6.0013,0.16663,743.04,893,5.4926,1.7079,2.2723,443.05,4.4561,1.12E-05,0.034288
21,0.91,6.0691,0.16477,742.96,892.9,5.4866,1.708,2.2729,443.02,4.4555,1.12E-05,0.034295
21,0.92,6.1369,0.16295,742.89,892.8,5.4807,1.7081,2.2736,442.99,4.4549,1.12E-05,0.034302
21,0.93,6.2047,0.16117,742.82,892.7,5.4749,1.7082,2.2742,442.96,4.4543,1.12E-05,0.034309
21,0.94,6.2726,0.15942,742.74,892.6,5.4691,1.7083,2.2749,442.93,4.4537,1.12E-05,0.034316
21,0.95,6.3405,0.15772,742.67,892.5,5.4633,1.7084,2.2755,442.9,4.4531,1.12E-05,0.034323
21,0.96,6.4084,0.15605,742.59,892.4,5.4577,1.7085,2.2761,442.86,4.4525,1.12E-05,0.03433
21,0.97,6.4763,0.15441,742.52,892.3,5.452,1.7086,2.2768,442.83,4.4519,1.12E-05,0.034337
21,0.98,6.5443,0.1528,742.45,892.19,5.4465,1.7087,2.2774,442.8,4.4513,1.12E-05,0.034344
21,0.99,6.6123,0.15123,742.37,892.09,5.441,1.7088,2.2781,442.77,4.4507,1.12E-05,0.034351
21,1,6.6803,0.14969,742.3,891.99,5.4355,1.709,2.2787,442.74,4.4501,1.12E-05,0.034358
22,0.01,0.065385,15.294,751.24,904.18,7.8543,1.7008,2.2196,446.71,4.4745,1.11E-05,0.033817
22,0.02,0.13079,7.6456,751.16,904.08,7.4949,1.7009,2.2202,446.68,4.474,1.11E-05,0.033825
22,0.03,0.19623,5.0962,751.09,903.98,7.2845,1.701,2.2207,446.64,4.4735,1.11E-05,0.033832
22,0.04,0.26168,3.8214,751.02,903.88,7.1351,1.7011,2.2213,446.61,4.473,1.11E-05,0.033839
22,0.05,0.32716,3.0566,750.95,903.78,7.0192,1.7012,2.2219,446.58,4.4724,1.11E-05,0.033846
22,0.06,0.39266,2.5467,750.88,903.68,6.9245,1.7013,2.2225,446.54,4.4719,1.11E-05,0.033853
22,0.07,0.45819,2.1825,750.8,903.58,6.8444,1.7014,2.2231,446.51,4.4714,1.11E-05,0.03386
22,0.08,0.52374,1.9093,750.73,903.48,6.7749,1.7015,2.2237,446.47,4.4708,1.11E-05,0.033867
22,0.09,0.58931,1.6969,750.66,903.38,6.7136,1.7016,2.2243,446.44,4.4703,1.11E-05,0.033874
22,0.1,0.65491,1.5269,750.59,903.28,6.6588,1.7017,2.2249,446.4,4.4698,1.11E-05,0.033881
22,0.11,0.72053,1.3879,750.52,903.18,6.6091,1.7018,2.2255,446.37,4.4693,1.11E-05,0.033887
22,0.12,0.78617,1.272,750.44,903.08,6.5638,1.7019,2.2261,446.34,4.4687,1.11E-05,0.033894
22,0.13,0.85184,1.1739,750.37,902.98,6.5221,1.702,2.2267,446.3,4.4682,1.11E-05,0.033901
22,0.14,0.91753,1.0899,750.3,902.88,6.4834,1.7021,2.2273,446.27,4.4677,1.11E-05,0.033908
22,0.15,0.98325,1.017,750.23,902.78,6.4474,1.7023,2.2279,446.23,4.4671,1.11E-05,0.033914
22,0.16,1.049,0.9533,750.16,902.68,6.4137,1.7024,2.2285,446.2,4.4666,1.11E-05,0.033921
22,0.17,1.1147,0.89706,750.08,902.58,6.3821,1.7025,2.2291,446.17,4.4661,1.11E-05,0.033928
22,0.18,1.1805,0.84708,750.01,902.48,6.3522,1.7026,2.2297,446.13,4.4655,1.11E-05,0.033935
22,0.19,1.2463,0.80235,749.94,902.39,6.3239,1.7027,2.2303,446.1,4.465,1.11E-05,0.033941
22,0.2,1.3122,0.76209,749.87,902.29,6.2971,1.7028,2.2309,446.07,4.4644,1.11E-05,0.033948
22,0.21,1.378,0.72567,749.79,902.19,6.2716,1.7029,2.2315,446.03,4.4639,1.11E-05,0.033955
22,0.22,1.4439,0.69256,749.72,902.09,6.2472,1.703,2.2321,446,4.4634,1.11E-05,0.033961
22,0.23,1.5098,0.66233,749.65,901.99,6.2239,1.7031,2.2327,445.96,4.4628,1.11E-05,0.033968
22,0.24,1.5757,0.63462,749.58,901.89,6.2016,1.7032,2.2333,445.93,4.4623,1.11E-05,0.033975
22,0.25,1.6417,0.60913,749.51,901.79,6.1802,1.7033,2.2339,445.9,4.4617,1.11E-05,0.033981
22,0.26,1.7077,0.58559,749.43,901.69,6.1597,1.7034,2.2345,445.86,4.4612,1.11E-05,0.033988
22,0.27,1.7737,0.5638,749.36,901.59,6.1399,1.7035,2.2351,445.83,4.4607,1.11E-05,0.033995
22,0.28,1.8397,0.54357,749.29,901.49,6.1208,1.7036,2.2357,445.8,4.4601,1.11E-05,0.034001
22,0.29,1.9057,0.52473,749.22,901.39,6.1023,1.7037,2.2363,445.76,4.4596,1.11E-05,0.034008
22,0.3,1.9718,0.50715,749.14,901.29,6.0845,1.7038,2.2369,445.73,4.459,1.11E-05,0.034015
22,0.31,2.0379,0.4907,749.07,901.19,6.0673,1.7039,2.2375,445.7,4.4585,1.11E-05,0.034021
22,0.32,2.104,0.47528,749,901.09,6.0506,1.704,2.2381,445.66,4.4579,1.11E-05,0.034028
22,0.33,2.1702,0.4608,748.93,900.99,6.0344,1.7041,2.2387,445.63,4.4574,1.11E-05,0.034035
22,0.34,2.2363,0.44716,748.85,900.89,6.0187,1.7042,2.2393,445.6,4.4568,1.11E-05,0.034042
22,0.35,2.3025,0.43431,748.78,900.79,6.0034,1.7043,2.2399,445.56,4.4563,1.11E-05,0.034048
22,0.36,2.3687,0.42217,748.71,900.69,5.9886,1.7044,2.2405,445.53,4.4557,1.11E-05,0.034055
22,0.37,2.435,0.41068,748.64,900.59,5.9741,1.7045,2.2411,445.5,4.4552,1.11E-05,0.034062
22,0.38,2.5012,0.39981,748.56,900.49,5.96,1.7046,2.2417,445.46,4.4546,1.11E-05,0.034068
22,0.39,2.5675,0.38948,748.49,900.39,5.9463,1.7047,2.2423,445.43,4.4541,1.11E-05,0.034075
22,0.4,2.6338,0.37968,748.42,900.29,5.933,1.7048,2.243,445.4,4.4535,1.11E-05,0.034082
22,0.41,2.7001,0.37035,748.35,900.19,5.9199,1.7049,2.2436,445.36,4.453,1.11E-05,0.034088
22,0.42,2.7665,0.36147,748.27,900.09,5.9072,1.705,2.2442,445.33,4.4524,1.11E-05,0.034095
22,0.43,2.8329,0.353,748.2,899.99,5.8947,1.7052,2.2448,445.3,4.4518,1.11E-05,0.034102
22,0.44,2.8993,0.34491,748.13,899.89,5.8826,1.7053,2.2454,445.27,4.4513,1.11E-05,0.034109
22,0.45,2.9657,0.33719,748.06,899.79,5.8707,1.7054,2.246,445.23,4.4507,1.11E-05,0.034115
22,0.46,3.0322,0.3298,747.98,899.69,5.8591,1.7055,2.2466,445.2,4.4502,1.11E-05,0.034122
22,0.47,3.0986,0.32272,747.91,899.59,5.8477,1.7056,2.2472,445.17,4.4496,1.11E-05,0.034129
22,0.48,3.1651,0.31594,747.84,899.49,5.8365,1.7057,2.2478,445.13,4.449,1.11E-05,0.034136
22,0.49,3.2316,0.30944,747.77,899.39,5.8256,1.7058,2.2485,445.1,4.4485,1.11E-05,0.034142
22,0.5,3.2982,0.3032,747.69,899.29,5.8149,1.7059,2.2491,445.07,4.4479,1.11E-05,0.034149
22,0.51,3.3648,0.2972,747.62,899.19,5.8043,1.706,2.2497,445.04,4.4474,1.11E-05,0.034156
22,0.52,3.4314,0.29143,747.55,899.09,5.794,1.7061,2.2503,445,4.4468,1.11E-05,0.034163
22,0.53,3.498,0.28588,747.47,898.99,5.7839,1.7062,2.2509,444.97,4.4462,1.11E-05,0.034169
22,0.54,3.5646,0.28054,747.4,898.89,5.774,1.7063,2.2515,444.94,4.4457,1.11E-05,0.034176
22,0.55,3.6313,0.27538,747.33,898.79,5.7642,1.7064,2.2521,444.91,4.4451,1.11E-05,0.034183
22,0.56,3.698,0.27042,747.26,898.69,5.7546,1.7065,2.2528,444.87,4.4445,1.11E-05,0.03419
22,0.57,3.7647,0.26563,747.18,898.59,5.7452,1.7066,2.2534,444.84,4.4439,1.12E-05,0.034196
22,0.58,3.8314,0.261,747.11,898.49,5.736,1.7067,2.254,444.81,4.4434,1.12E-05,0.034203
22,0.59,3.8982,0.25653,747.04,898.39,5.7269,1.7068,2.2546,444.78,4.4428,1.12E-05,0.03421
22,0.6,3.965,0.25221,746.96,898.29,5.7179,1.7069,2.2552,444.74,4.4422,1.12E-05,0.034217
22,0.61,4.0318,0.24803,746.89,898.19,5.7091,1.707,2.2559,444.71,4.4417,1.12E-05,0.034224
22,0.62,4.0986,0.24398,746.82,898.09,5.7004,1.7071,2.2565,444.68,4.4411,1.12E-05,0.03423
22,0.63,4.1655,0.24007,746.75,897.99,5.6919,1.7072,2.2571,444.65,4.4405,1.12E-05,0.034237
22,0.64,4.2324,0.23628,746.67,897.89,5.6835,1.7073,2.2577,444.61,4.4399,1.12E-05,0.034244
22,0.65,4.2993,0.2326,746.6,897.79,5.6752,1.7074,2.2583,444.58,4.4394,1.12E-05,0.034251
22,0.66,4.3662,0.22903,746.53,897.69,5.667,1.7075,2.259,444.55,4.4388,1.12E-05,0.034258
22,0.67,4.4331,0.22557,746.45,897.59,5.659,1.7076,2.2596,444.52,4.4382,1.12E-05,0.034264
22,0.68,4.5001,0.22222,746.38,897.49,5.6511,1.7077,2.2602,444.49,4.4376,1.12E-05,0.034271
22,0.69,4.5671,0.21896,746.31,897.39,5.6432,1.7079,2.2608,444.45,4.4371,1.12E-05,0.034278
22,0.7,4.6341,0.21579,746.23,897.29,5.6355,1.708,2.2615,444.42,4.4365,1.12E-05,0.034285
22,0.71,4.7012,0.21271,746.16,897.19,5.6279,1.7081,2.2621,444.39,4.4359,1.12E-05,0.034292
22,0.72,4.7683,0.20972,746.09,897.09,5.6204,1.7082,2.2627,444.36,4.4353,1.12E-05,0.034299
22,0.73,4.8354,0.20681,746.02,896.99,5.6131,1.7083,2.2633,444.33,4.4347,1.12E-05,0.034305
22,0.74,4.9025,0.20398,745.94,896.89,5.6058,1.7084,2.264,444.29,4.4341,1.12E-05,0.034312
22,0.75,4.9696,0.20122,745.87,896.79,5.5985,1.7085,2.2646,444.26,4.4336,1.12E-05,0.034319
22,0.76,5.0368,0.19854,745.8,896.69,5.5914,1.7086,2.2652,444.23,4.433,1.12E-05,0.034326
22,0.77,5.104,0.19592,745.72,896.58,5.5844,1.7087,2.2658,444.2,4.4324,1.12E-05,0.034333
22,0.78,5.1712,0.19338,745.65,896.48,5.5775,1.7088,2.2665,444.17,4.4318,1.12E-05,0.03434
22,0.79,5.2385,0.1909,745.58,896.38,5.5706,1.7089,2.2671,444.14,4.4312,1.12E-05,0.034347
22,0.8,5.3057,0.18848,745.5,896.28,5.5639,1.709,2.2677,444.1,4.4306,1.12E-05,0.034354
22,0.81,5.373,0.18612,745.43,896.18,5.5572,1.7091,2.2683,444.07,4.43,1.12E-05,0.034361
22,0.82,5.4403,0.18381,745.36,896.08,5.5506,1.7092,2.269,444.04,4.4294,1.12E-05,0.034367
22,0.83,5.5077,0.18156,745.28,895.98,5.544,1.7093,2.2696,444.01,4.4288,1.12E-05,0.034374
22,0.84,5.575,0.17937,745.21,895.88,5.5376,1.7094,2.2702,443.98,4.4282,1.12E-05,0.034381
22,0.85,5.6424,0.17723,745.14,895.78,5.5312,1.7095,2.2709,443.95,4.4277,1.12E-05,0.034388
22,0.86,5.7098,0.17514,745.06,895.68,5.5249,1.7096,2.2715,443.91,4.4271,1.12E-05,0.034395
22,0.87,5.7773,0.17309,744.99,895.58,5.5187,1.7097,2.2721,443.88,4.4265,1.12E-05,0.034402
22,0.88,5.8447,0.17109,744.92,895.48,5.5125,1.7098,2.2728,443.85,4.4259,1.12E-05,0.034409
22,0.89,5.9122,0.16914,744.84,895.38,5.5064,1.7099,2.2734,443.82,4.4253,1.12E-05,0.034416
22,0.9,5.9797,0.16723,744.77,895.28,5.5003,1.71,2.274,443.79,4.4247,1.12E-05,0.034423
22,0.91,6.0473,0.16536,744.7,895.18,5.4944,1.7101,2.2747,443.76,4.4241,1.12E-05,0.03443
22,0.92,6.1148,0.16354,744.62,895.08,5.4884,1.7103,2.2753,443.73,4.4235,1.12E-05,0.034437
22,0.93,6.1824,0.16175,744.55,894.98,5.4826,1.7104,2.2759,443.7,4.4229,1.12E-05,0.034444
22,0.94,6.25,0.16,744.48,894.88,5.4768,1.7105,2.2766,443.66,4.4223,1.12E-05,0.034451
22,0.95,6.3176,0.15829,744.4,894.77,5.4711,1.7106,2.2772,443.63,4.4217,1.12E-05,0.034458
22,0.96,6.3853,0.15661,744.33,894.67,5.4654,1.7107,2.2778,443.6,4.4211,1.12E-05,0.034465
22,0.97,6.453,0.15497,744.25,894.57,5.4598,1.7108,2.2785,443.57,4.4204,1.12E-05,0.034472
22,0.98,6.5207,0.15336,744.18,894.47,5.4542,1.7109,2.2791,443.54,4.4198,1.12E-05,0.034479
